(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Vorläufig;;;;;;;;;;;;;;;
Stand:;24.02.2025;04:08;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;SPD;1;1;291989;28,034703;334831;33,372171;-12,795112;-5,337468;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;SPD;1;2;237564;22,736247;298342;29,669711;-20,371922;-6,933464;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;GRÜNE;2;1;214636;20,607819;237328;23,654174;-9,561451;-3,046354;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;GRÜNE;2;2;201761;19,309693;250532;24,915071;-19,466974;-5,605377;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;CDU;3;1;231873;22,262793;179572;17,897708;29,125365;4,365085;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;CDU;3;2;216782;20,74729;155220;15,43642;39,661126;5,310869;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FDP;4;1;35365;3,395495;84603;8,432271;-58,198882;-5,036776;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FDP;4;2;47078;4,505637;114602;11,397015;-58,920438;-6,891378;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die Linke;5;1;129846;12,466888;72507;7,226679;79,08064;5,240209;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die Linke;5;2;150930;14,444873;67578;6,720541;123,341916;7,724332;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;AfD;6;1;114568;11,000003;49828;4,966292;129,926949;6,033711;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;AfD;6;2;113463;10,859065;50537;5,025837;124,514712;5,833228;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Tierschutzpartei;7;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Tierschutzpartei;7;2;9707;0,929016;12325;1,225705;-21,241379;-0,296689;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die PARTEI;8;1;;;6585;0,656318;;-0,656318;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Die PARTEI;8;2;4517;0,432303;10147;1,009106;-55,48438;-0,576803;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FREIE WÄHLER;9;1;9694;0,930749;6743;0,672066;43,763903;0,258683;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;FREIE WÄHLER;9;2;3880;0,371338;5601;0,557012;-30,726656;-0,185674;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Volt;10;1;11913;1,143801;4476;0,446117;166,152815;0,697684;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Volt;10;2;15555;1,488703;5429;0,539907;186,516854;0,948797;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;MLPD;11;1;1643;0,157749;962;0,095881;70,790021;0,061868;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;MLPD;11;2;530;0,050724;348;0,034608;52,298851;0,016116;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;2;1275;0,122025;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BSW;13;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;BSW;13;2;41827;4,003086;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;dieBasis;14;1;;;17259;1,720182;;-1,720182;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;dieBasis;14;2;;;13961;1,388403;;-1,388403;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;15;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;Team Todenhöfer;15;2;;;8952;0,890264;;-0,890264;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;ÖDP;16;1;;;3666;0,365385;;-0,365385;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;ÖDP;16;2;;;2016;0,200488;;-0,200488;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PdH;17;1;;;;;;;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PdH;17;2;;;1203;0,119637;;-0,119637;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PIRATEN;18;1;;;3419;0,340767;;-0,340767;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;Partei;PIRATEN;18;2;;;4377;0,435287;;-0,435287;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;1;;;1545;0,153988;;-0,153988;;
BT;23.02.2025;Land;02;Hamburg;BUND;99;System-Gruppe;Übrige;1000;2;;;4374;0,434988;;-0,434988;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;6042951;;6105381;;-1,022541;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Wählende;-3;;5038396;83,376417;4563142;74,739676;10,41506;8,63674;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;1;36386;0,722174;44570;0,976739;-18,362127;-0,254565;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Ungültige;-2;2;26331;0,522607;39921;0,874858;-34,042233;-0,352251;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;1;5002010;99,277826;4518572;99,023261;10,698911;0,254565;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Gültige;-1;2;5012065;99,477393;4523221;99,125142;10,807431;0,352251;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;SPD;1;1;1468848;29,365155;1603785;35,493182;-8,413659;-6,128027;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;SPD;1;2;1152824;23,000979;1498500;33,129047;-23,068135;-10,128068;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;CDU;2;1;1557228;31,132045;1323070;29,280711;17,698081;1,851334;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;CDU;2;2;1409499;28,122121;1093579;24,176997;28,888631;3,945124;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;3;1;486936;9,734807;646848;14,315319;-24,721728;-4,580512;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;GRÜNE;3;2;576371;11,499671;726613;16,064061;-20,677032;-4,56439;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FDP;4;1;148204;2,962889;347802;7,697166;-57,388399;-4,734277;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FDP;4;2;205037;4,090869;474638;10,493363;-56,801394;-6,402494;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;AfD;5;1;880831;17,609541;292032;6,462927;201,621398;11,146614;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;AfD;5;2;894057;17,838097;336434;7,43793;165,745139;10,400167;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die Linke;6;1;321268;6,422778;142785;3,159959;125,001226;3,26282;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die Linke;6;2;405229;8,085071;148657;3,28653;172,593285;4,798541;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;7;1;7649;0,152919;25460;0,563452;-69,956795;-0,410534;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Tierschutzpartei;7;2;58072;1,158644;57931;1,280747;0,243393;-0,122102;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;8;1;4119;0,082347;52585;1,163753;-92,166968;-1,081406;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;dieBasis;8;2;12480;0,248999;46369;1,025132;-73,085467;-0,776133;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;9;1;4680;0,093562;16581;0,366952;-71,774923;-0,27339;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Die PARTEI;9;2;22343;0,445784;40158;0,887819;-44,362269;-0,442034;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;10;1;68430;1,36805;47466;1,050465;44,166351;0,317585;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;FREIE WÄHLER;10;2;37581;0,749811;37214;0,822732;0,986188;-0,072922;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;11;1;2152;0,043023;9837;0,217702;-78,123412;-0,174679;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PIRATEN;11;2;8032;0,160253;16955;0,374844;-52,627543;-0,21459;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Volt;12;1;40024;0,800158;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Volt;12;2;30437;0,607275;11897;0,263021;155,837606;0,344254;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PdH;13;1;;;287;0,006352;;-0,006352;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;PdH;13;2;3346;0,066759;3806;0,084144;-12,08618;-0,017385;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;1;1330;0,026589;750;0,016598;77,333333;0,009991;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;MLPD;14;2;1243;0,0248;808;0,017863;53,836634;0,006937;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;15;1;4327;0,086505;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;15;2;6368;0,127053;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BSW;16;1;;;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;BSW;16;2;189146;3,773814;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;17;1;5984;0,119632;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;18;1;;;;;;;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;Team Todenhöfer;18;2;;;13565;0,299897;;-0,299897;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;19;1;;;1711;0,037866;;-0,037866;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;Partei;ÖDP;19;2;;;3484;0,077025;;-0,077025;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;1;;;7573;0,167597;;-0,167597;;
BT;23.02.2025;Land;03;Niedersachsen;BUND;99;System-Gruppe;Übrige;1000;2;;;12613;0,27885;;-0,27885;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Wahlberechtigte;-4;;450509;;459749;;-2,009792;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Wählende;-3;;350378;77,773807;330431;71,872043;6,036661;5,901764;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;1;3312;0,945265;3374;1,021091;-1,837582;-0,075826;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Ungültige;-2;2;2120;0,605061;2391;0,7236;-11,33417;-0,11854;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;1;347066;99,054735;327057;98,978909;6,117894;0,075826;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Gültige;-1;2;348258;99,394939;328040;99,2764;6,163273;0,11854;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;SPD;1;1;95270;27,45011;108432;33,153854;-12,138483;-5,703744;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;SPD;1;2;80600;23,143761;103224;31,466894;-21,917384;-8,323133;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;GRÜNE;2;1;53282;15,352123;60490;18,495247;-11,916019;-3,143124;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;GRÜNE;2;2;54288;15,588443;68427;20,859346;-20,662896;-5,270903;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;CDU;3;1;78673;22,668023;67992;20,789037;15,709201;1,878986;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;CDU;3;2;71567;20,549995;56499;17,223204;26,669499;3,32679;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FDP;4;1;9659;2,783044;22398;6,848348;-56,875614;-4,065303;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FDP;4;2;12294;3,530141;30481;9,291855;-59,666678;-5,761713;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die Linke;5;1;44395;12,791515;25923;7,926141;71,257185;4,865374;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die Linke;5;2;51461;14,776689;25352;7,728326;102,985958;7,048363;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;AfD;6;1;52640;15,167144;21565;6,593652;144,099235;8,573492;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;AfD;6;2;52494;15,073308;22575;6,881783;132,531561;8,191525;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;1;2226;0,641377;5464;1,670657;-59,260615;-1,02928;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Die PARTEI;7;2;2582;0,741404;3909;1,191623;-33,947301;-0,450219;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;1;1758;0,506532;3652;1,116625;-51,861993;-0,610093;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;FREIE WÄHLER;8;2;1629;0,467757;2911;0,887392;-44,039849;-0,419635;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Volt;9;1;5741;1,654152;1182;0,361405;385,7022;1,292747;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Volt;9;2;3830;1,099759;1322;0,403;189,712557;0,69676;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MENSCHLICHE WELT;10;2;694;0,199278;386;0,117669;79,792746;0,081609;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MLPD;11;1;736;0,212063;266;0,081331;176,691729;0,130732;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MLPD;11;2;207;0,059439;160;0,048775;29,375;0,010664;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;1;1967;0,566751;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;12;2;973;0,279391;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BSW;13;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;BSW;13;2;15077;4,329262;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MERA25;14;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;MERA25;14;2;258;0,074083;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Verjüngungsforschung;15;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Verjüngungsforschung;15;2;304;0,087292;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;16;1;719;0,207165;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;dieBasis;17;1;;;4007;1,225169;;-1,225169;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;dieBasis;17;2;;;3461;1,055054;;-1,055054;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;18;1;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Team Todenhöfer;18;2;;;3014;0,91879;;-0,91879;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;ÖDP;19;1;;;713;0,218005;;-0,218005;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;ÖDP;19;2;;;407;0,12407;;-0,12407;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PdH;20;1;;;1016;0,310649;;-0,310649;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PdH;20;2;;;589;0,179551;;-0,179551;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;21;1;;;2440;0,746047;;-0,746047;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;Tierschutzpartei;21;2;;;4517;1,376966;;-1,376966;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PIRATEN;22;1;;;908;0,277627;;-0,277627;;
BT;23.02.2025;Land;04;Bremen;BUND;99;Partei;PIRATEN;22;2;;;;;;;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;1;;;609;0,186206;;-0,186206;;
BT;23.02.2025;Land;04;Bremen;BUND;99;System-Gruppe;Übrige;1000;2;;;806;0,245702;;-0,245702;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Wahlberechtigte;-4;;2034083;;2048844;;-0,720455;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Wählende;-3;;1658616;81,541215;1549464;75,626256;7,044501;5,91496;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;1;16602;1,000955;21706;1,400872;-23,514236;-0,399917;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Ungültige;-2;2;11422;0,688646;19821;1,279217;-42,37425;-0,59057;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;1;1642014;98,999045;1527758;98,599128;7,478671;0,399917;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Gültige;-1;2;1647194;99,311354;1529643;98,720783;7,684865;0,59057;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;SPD;1;1;336988;20,522846;437753;28,653295;-23,018689;-8,130449;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;SPD;1;2;243973;14,811431;450573;29,456089;-45,852725;-14,644658;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;AfD;2;1;565726;34,453178;279978;18,32607;102,060876;16,127108;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;AfD;2;2;535279;32,496415;277412;18,135735;92,954523;14,36068;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;CDU;3;1;332278;20,236003;283668;18,5676;17,13623;1,668402;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;CDU;3;2;297987;18,090583;233891;15,290561;27,404218;2,800022;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FDP;4;1;44454;2,707285;121094;7,926255;-63,289676;-5,21897;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FDP;4;2;53465;3,245823;142426;9,311061;-62,461208;-6,065239;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;5;1;85989;5,236801;120005;7,854974;-28,345486;-2,618174;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;GRÜNE;5;2;108591;6,592484;137472;8,987195;-21,008642;-2,394711;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die Linke;6;1;189179;11,521156;142628;9,335772;32,638051;2,185385;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die Linke;6;2;176223;10,698376;129762;8,483156;35,804781;2,21522;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FREIE WÄHLER;7;1;53005;3,228048;47029;3,078302;12,707053;0,149746;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;FREIE WÄHLER;7;2;23966;1,454959;40509;2,648265;-40,837839;-1,193306;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die PARTEI;8;1;15439;0,940248;27429;1,795376;-43,712859;-0,855128;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Die PARTEI;8;2;14705;0,89273;19199;1,255129;-23,407469;-0,362399;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Volt;9;1;10688;0,650908;1004;0,065717;964,541833;0,585191;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Volt;9;2;11369;0,690204;4293;0,280654;164,826462;0,40955;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;MLPD;10;1;;;304;0,019898;;-0,019898;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;MLPD;10;2;1118;0,067873;842;0,055046;32,779097;0,012827;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;1;3566;0,217172;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BÜNDNIS DEUTSCHLAND;11;2;4331;0,262932;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BSW;12;1;;;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;BSW;12;2;176187;10,69619;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Einzelbewerber/Wählergruppe;Einzelbewerber/Wählergruppe;13;1;4702;0,286356;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;dieBasis;14;1;;;26766;1,751979;;-1,751979;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;dieBasis;14;2;;;23062;1,507672;;-1,507672;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Team Todenhöfer;15;1;;;;;;;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Team Todenhöfer;15;2;;;3353;0,219201;;-0,219201;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;ÖDP;16;1;;;4499;0,294484;;-0,294484;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;ÖDP;16;2;;;2835;0,185337;;-0,185337;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PdH;17;1;;;458;0,029979;;-0,029979;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PdH;17;2;;;1892;0,123689;;-0,123689;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Tierschutzpartei;18;1;;;6735;0,440842;;-0,440842;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;Tierschutzpartei;18;2;;;39823;2,603418;;-2,603418;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PIRATEN;19;1;;;5848;0,382783;;-0,382783;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;Partei;PIRATEN;19;2;;;6340;0,414476;;-0,414476;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Übrige;1000;1;;;22560;1,476674;;-1,476674;;
BT;23.02.2025;Land;12;Brandenburg;BUND;99;System-Gruppe;Übrige;1000;2;;;15959;1,043315;;-1,043315;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wahlberechtigte;-4;;1734716;;1789775;;-3,076308;;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Wählende;-3;;1348053;77,7103;1214761;67,872274;10,972693;9,838025;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Ungültige;-2;1;17541;1,30121;14583;1,200483;20,283892;0,100727;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Ungültige;-2;2;10727;0,79574;12821;1,055434;-16,332579;-0,259694;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Gültige;-1;1;1330512;98,69879;1200178;98,799517;10,859556;-0,100727;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;System-Gruppe;Gültige;-1;2;1337326;99,20426;1201940;98,944566;11,263957;0,259694;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;SPD;1;1;183942;13,824903;293197;24,42946;-37,263342;-10,604556;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;SPD;1;2;146538;10,957538;305085;25,382715;-51,96814;-14,425177;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;CDU;2;1;313309;23,548003;299363;24,943217;4,658558;-1,395214;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;CDU;2;2;256535;19,182682;252286;20,9899;1,6842;-1,807217;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;AfD;3;1;515631;38,754329;242065;20,169092;113,013447;18,585238;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;AfD;3;2;496100;37,096415;235492;19,592659;110,66533;17,503756;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die Linke;4;1;165811;12,462195;127576;10,629757;29,970371;1,832438;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die Linke;4;2;143803;10,753025;115330;9,595321;24,688286;1,157704;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FDP;5;1;37606;2,826431;96084;8,005812;-60,86133;-5,179382;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FDP;5;2;41247;3,084289;114024;9,486663;-63,826037;-6,402374;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;GRÜNE;6;1;48598;3,652579;64326;5,359705;-24,450455;-1,707126;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;GRÜNE;6;2;59074;4,417322;78701;6,547831;-24,938692;-2,130509;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FREIE WÄHLER;7;1;42361;3,183812;32152;2,678936;31,752302;0,504876;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;FREIE WÄHLER;7;2;18453;1,379843;22509;1,872722;-18,019459;-0,492879;;
BT;23.02.2025;Land;15;Sachsen-Anhalt;BUND;99;Partei;Die PARTEI;8;1;5138;0,386167;4416;0,367945;16,349638;0,018222;;
